activity_id,employee_id,first_name,last_name,business_unit,contract_type,sport_type,declared_sport,activity_date,start_ts,end_ts,duration_minutes,distance_km,source
8528,71190,Andre,Vallet,Finance,CDI,Badminton,Badminton,2026-09-10,2026-09-10T21:14:30.913Z,2026-09-10T23:46:37.913Z,152.1,,simulation_historical
8529,71190,Andre,Vallet,Finance,CDI,Badminton,Badminton,2026-03-24,2026-03-24T09:04:30.913Z,2026-03-24T12:02:06.913Z,177.6,,simulation_historical
8530,71190,Andre,Vallet,Finance,CDI,Badminton,Badminton,2026-02-21,2026-02-21T01:31:30.913Z,2026-02-21T03:55:15.913Z,143.8,,simulation_historical
8531,71502,Mégane,Louis,Finance,CDI,Marche,,2026-05-04,2026-05-04T22:16:30.913Z,2026-05-04T23:08:40.913Z,52.2,13.21,simulation_historical
8532,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-25,2026-04-25T18:55:30.913Z,2026-04-25T21:35:59.913Z,160.5,6.53,simulation_historical
8533,71502,Mégane,Louis,Finance,CDI,Marche,,2026-03-28,2026-03-28T10:28:30.913Z,2026-03-28T12:21:36.913Z,113.1,14.22,simulation_historical
8534,71502,Mégane,Louis,Finance,CDI,Marche,,2026-01-09,2026-01-09T22:15:30.913Z,2026-01-09T23:01:51.913Z,46.4,11.94,simulation_historical
8535,71502,Mégane,Louis,Finance,CDI,Marche,,2026-03-24,2026-03-24T23:28:30.913Z,2026-03-25T00:05:44.913Z,37.2,13.81,simulation_historical
8536,71502,Mégane,Louis,Finance,CDI,Marche,,2026-03-13,2026-03-13T02:03:30.913Z,2026-03-13T02:30:26.913Z,26.9,9.9,simulation_historical
8537,71502,Mégane,Louis,Finance,CDI,Marche,,2026-07-14,2026-07-14T12:30:30.913Z,2026-07-14T14:55:24.913Z,144.9,14.6,simulation_historical
8538,71502,Mégane,Louis,Finance,CDI,Marche,,2026-07-22,2026-07-22T12:09:30.913Z,2026-07-22T13:50:14.913Z,100.7,3.07,simulation_historical
8539,71502,Mégane,Louis,Finance,CDI,Marche,,2026-03-23,2026-03-23T06:16:30.913Z,2026-03-23T08:35:36.913Z,139.1,10.07,simulation_historical
8540,71502,Mégane,Louis,Finance,CDI,Marche,,2026-08-04,2026-08-04T23:33:30.913Z,2026-08-05T01:42:03.913Z,128.6,14.44,simulation_historical
8541,71502,Mégane,Louis,Finance,CDI,Marche,,2025-12-29,2025-12-29T09:35:30.913Z,2025-12-29T10:56:04.913Z,80.6,13.71,simulation_historical
8542,71502,Mégane,Louis,Finance,CDI,Marche,,2026-09-08,2026-09-08T08:58:30.913Z,2026-09-08T10:55:08.913Z,116.6,9.61,simulation_historical
8543,71502,Mégane,Louis,Finance,CDI,Marche,,2025-11-13,2025-11-13T11:08:30.913Z,2025-11-13T13:53:22.913Z,164.9,9.6,simulation_historical
8544,71502,Mégane,Louis,Finance,CDI,Marche,,2026-08-22,2026-08-22T22:21:30.913Z,2026-08-23T01:08:48.913Z,167.3,4.78,simulation_historical
8545,71502,Mégane,Louis,Finance,CDI,Marche,,2025-09-25,2025-09-25T23:34:30.913Z,2025-09-26T01:36:45.913Z,122.3,3.6,simulation_historical
8546,71502,Mégane,Louis,Finance,CDI,Marche,,2026-07-26,2026-07-26T18:34:30.913Z,2026-07-26T19:56:17.913Z,81.8,14.82,simulation_historical
8547,71502,Mégane,Louis,Finance,CDI,Marche,,2026-06-30,2026-06-30T22:05:30.913Z,2026-07-01T00:21:17.913Z,135.8,4.31,simulation_historical
8548,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-27,2026-04-27T14:19:30.913Z,2026-04-27T16:00:27.913Z,101.0,7.39,simulation_historical
8549,71502,Mégane,Louis,Finance,CDI,Marche,,2025-12-23,2025-12-23T01:47:30.913Z,2025-12-23T04:17:37.913Z,150.1,8.67,simulation_historical
8550,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-05,2026-04-05T10:58:30.913Z,2026-04-05T12:40:25.913Z,101.9,1.01,simulation_historical
8551,71502,Mégane,Louis,Finance,CDI,Marche,,2026-08-09,2026-08-09T06:59:30.913Z,2026-08-09T09:51:15.913Z,171.8,11.95,simulation_historical
8552,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-10,2026-04-10T08:45:30.913Z,2026-04-10T09:23:44.913Z,38.2,1.97,simulation_historical
8553,71502,Mégane,Louis,Finance,CDI,Marche,,2026-02-18,2026-02-18T11:35:30.913Z,2026-02-18T14:06:49.913Z,151.3,14.47,simulation_historical
8554,71502,Mégane,Louis,Finance,CDI,Marche,,2026-06-26,2026-06-26T08:19:30.913Z,2026-06-26T09:23:02.913Z,63.5,11.59,simulation_historical
8555,71502,Mégane,Louis,Finance,CDI,Marche,,2026-02-14,2026-02-14T03:07:30.913Z,2026-02-14T04:20:18.913Z,72.8,5.07,simulation_historical
8556,71502,Mégane,Louis,Finance,CDI,Marche,,2026-03-21,2026-03-21T13:30:30.913Z,2026-03-21T15:05:55.913Z,95.4,3.3,simulation_historical
8557,71502,Mégane,Louis,Finance,CDI,Marche,,2026-02-23,2026-02-23T11:58:30.913Z,2026-02-23T14:58:29.913Z,180.0,12.02,simulation_historical
8558,71502,Mégane,Louis,Finance,CDI,Marche,,2026-07-01,2026-07-01T09:16:30.913Z,2026-07-01T10:15:23.913Z,58.9,12.01,simulation_historical
8559,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-28,2026-04-28T05:44:30.913Z,2026-04-28T06:36:31.913Z,52.0,9.53,simulation_historical
8560,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-09,2026-04-09T23:38:30.913Z,2026-04-10T02:07:08.913Z,148.6,4.8,simulation_historical
8561,71502,Mégane,Louis,Finance,CDI,Marche,,2025-10-13,2025-10-13T01:25:30.913Z,2025-10-13T02:19:35.913Z,54.1,9.87,simulation_historical
8562,71502,Mégane,Louis,Finance,CDI,Marche,,2025-11-08,2025-11-08T01:35:30.913Z,2025-11-08T02:14:43.913Z,39.2,13.36,simulation_historical
8563,71502,Mégane,Louis,Finance,CDI,Marche,,2026-03-26,2026-03-26T07:42:30.913Z,2026-03-26T09:46:40.913Z,124.2,14.73,simulation_historical
8564,71502,Mégane,Louis,Finance,CDI,Marche,,2026-05-09,2026-05-09T12:04:30.913Z,2026-05-09T14:31:53.913Z,147.4,7.98,simulation_historical
8565,71502,Mégane,Louis,Finance,CDI,Marche,,2025-11-21,2025-11-21T09:48:30.913Z,2025-11-21T12:21:33.913Z,153.1,13.43,simulation_historical
8566,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-20,2026-04-20T08:11:30.913Z,2026-04-20T08:59:38.913Z,48.1,2.45,simulation_historical
8567,71502,Mégane,Louis,Finance,CDI,Marche,,2025-11-11,2025-11-11T19:49:30.913Z,2025-11-11T21:48:30.913Z,119.0,4.95,simulation_historical
8568,71502,Mégane,Louis,Finance,CDI,Marche,,2025-10-10,2025-10-10T23:51:30.913Z,2025-10-11T02:09:35.913Z,138.1,7.91,simulation_historical
8569,71502,Mégane,Louis,Finance,CDI,Marche,,2026-08-17,2026-08-17T19:38:30.913Z,2026-08-17T21:15:00.913Z,96.5,14.8,simulation_historical
8570,71502,Mégane,Louis,Finance,CDI,Marche,,2026-04-28,2026-04-28T07:04:30.913Z,2026-04-28T09:43:10.913Z,158.7,6.39,simulation_historical
8571,71502,Mégane,Louis,Finance,CDI,Marche,,2026-02-13,2026-02-13T17:51:30.913Z,2026-02-13T19:20:06.913Z,88.6,6.84,simulation_historical
8572,71502,Mégane,Louis,Finance,CDI,Marche,,2026-08-05,2026-08-05T15:38:30.913Z,2026-08-05T18:11:05.913Z,152.6,4.98,simulation_historical
8573,71502,Mégane,Louis,Finance,CDI,Marche,,2025-11-21,2025-11-21T00:30:30.913Z,2025-11-21T02:48:56.913Z,138.4,11.91,simulation_historical
8574,71502,Mégane,Louis,Finance,CDI,Marche,,2026-05-03,2026-05-03T11:55:30.913Z,2026-05-03T14:28:43.913Z,153.2,10.19,simulation_historical
8575,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-01,2025-12-01T03:06:30.913Z,2025-12-01T05:48:12.913Z,161.7,11.94,simulation_historical
8576,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-03-05,2026-03-05T14:06:30.913Z,2026-03-05T14:55:56.913Z,49.4,10.67,simulation_historical
8577,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-10-22,2025-10-22T12:08:30.913Z,2025-10-22T12:54:25.913Z,45.9,2.92,simulation_historical
8578,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-05-17,2026-05-17T04:07:30.913Z,2026-05-17T06:22:41.913Z,135.2,14.36,simulation_historical
8579,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-02-26,2026-02-26T16:57:30.913Z,2026-02-26T17:28:23.913Z,30.9,6.69,simulation_historical
8580,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-10-20,2025-10-20T00:50:30.913Z,2025-10-20T03:16:18.913Z,145.8,10.39,simulation_historical
8581,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-23,2025-12-23T14:19:30.913Z,2025-12-23T16:37:24.913Z,137.9,11.96,simulation_historical
8582,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-09-03,2026-09-03T09:08:30.913Z,2026-09-03T10:17:51.913Z,69.4,1.4,simulation_historical
8583,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-10-29,2025-10-29T05:38:30.913Z,2025-10-29T07:18:18.913Z,99.8,7.75,simulation_historical
8584,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-09-01,2026-09-01T16:15:30.913Z,2026-09-01T17:44:43.913Z,89.2,6.88,simulation_historical
8585,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-10-02,2025-10-02T04:22:30.913Z,2025-10-02T05:50:24.913Z,87.9,5.53,simulation_historical
8586,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-01-31,2026-01-31T14:24:30.913Z,2026-01-31T16:49:37.913Z,145.1,12.45,simulation_historical
8587,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-10-26,2025-10-26T06:55:30.913Z,2025-10-26T07:59:21.913Z,63.9,4.43,simulation_historical
8588,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-04,2025-12-04T22:03:30.913Z,2025-12-04T23:51:23.913Z,107.9,13.14,simulation_historical
8589,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-02-23,2026-02-23T03:55:30.913Z,2026-02-23T05:02:28.913Z,67.0,14.84,simulation_historical
8590,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-01-04,2026-01-04T13:23:30.913Z,2026-01-04T15:19:33.913Z,116.1,11.1,simulation_historical
8591,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-14,2025-12-14T15:53:30.913Z,2025-12-14T17:15:38.913Z,82.1,6.19,simulation_historical
8592,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-04-13,2026-04-13T11:46:30.913Z,2026-04-13T12:31:11.913Z,44.7,11.48,simulation_historical
8593,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-02-21,2026-02-21T05:05:30.913Z,2026-02-21T07:41:16.913Z,155.8,11.48,simulation_historical
8594,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-06-13,2026-06-13T03:32:30.913Z,2026-06-13T05:04:46.913Z,92.3,12.59,simulation_historical
8595,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-01-11,2026-01-11T04:23:30.913Z,2026-01-11T06:43:02.913Z,139.5,6.92,simulation_historical
8596,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-06-27,2026-06-27T10:24:30.913Z,2026-06-27T10:48:50.913Z,24.3,2.83,simulation_historical
8597,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-06-10,2026-06-10T21:25:30.913Z,2026-06-11T00:03:42.913Z,158.2,12.47,simulation_historical
8598,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-10-22,2025-10-22T22:26:30.913Z,2025-10-23T01:19:23.913Z,172.9,9.82,simulation_historical
8599,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-06-17,2026-06-17T03:05:30.913Z,2026-06-17T03:46:14.913Z,40.7,4.25,simulation_historical
8600,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-07-31,2026-07-31T12:59:30.913Z,2026-07-31T15:09:59.913Z,130.5,14.96,simulation_historical
8601,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-05-05,2026-05-05T10:59:30.913Z,2026-05-05T12:52:23.913Z,112.9,9.73,simulation_historical
8602,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-03-19,2026-03-19T03:36:30.913Z,2026-03-19T05:41:41.913Z,125.2,2.7,simulation_historical
8603,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-04-18,2026-04-18T20:08:30.913Z,2026-04-18T20:50:56.913Z,42.4,6.31,simulation_historical
8604,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-05-24,2026-05-24T00:52:30.913Z,2026-05-24T01:23:38.913Z,31.1,5.03,simulation_historical
8605,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-10,2025-12-10T11:02:30.913Z,2025-12-10T12:37:15.913Z,94.8,1.43,simulation_historical
8606,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-01-06,2026-01-06T07:51:30.913Z,2026-01-06T09:11:17.913Z,79.8,5.02,simulation_historical
8607,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-05-24,2026-05-24T01:03:30.913Z,2026-05-24T02:22:28.913Z,79.0,3.38,simulation_historical
8608,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-09-10,2026-09-10T06:29:30.913Z,2026-09-10T06:55:10.913Z,25.7,11.03,simulation_historical
8609,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-01-12,2026-01-12T01:18:30.913Z,2026-01-12T04:10:24.913Z,171.9,10.03,simulation_historical
8610,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-11-30,2025-11-30T09:18:30.913Z,2025-11-30T10:29:18.913Z,70.8,14.89,simulation_historical
8611,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-24,2025-12-24T21:19:30.913Z,2025-12-25T00:16:38.913Z,177.1,7.34,simulation_historical
8612,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-05-05,2026-05-05T16:54:30.913Z,2026-05-05T18:53:53.913Z,119.4,14.16,simulation_historical
8613,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-05-05,2026-05-05T02:21:30.913Z,2026-05-05T04:21:02.913Z,119.5,4.85,simulation_historical
8614,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-04-05,2026-04-05T22:22:30.913Z,2026-04-05T23:03:32.913Z,41.0,12.36,simulation_historical
8615,71657,Joseph,Delattre,R&D,CDI,Marche,,2026-07-10,2026-07-10T04:49:30.913Z,2026-07-10T06:16:55.913Z,87.4,14.03,simulation_historical
8616,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-14,2025-12-14T21:36:30.913Z,2025-12-14T22:22:53.913Z,46.4,13.85,simulation_historical
8617,71657,Joseph,Delattre,R&D,CDI,Marche,,2025-12-30,2025-12-30T17:14:30.913Z,2025-12-30T20:00:41.913Z,166.2,6.14,simulation_historical
8618,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2025-11-11,2025-11-11T07:58:30.913Z,2025-11-11T09:53:37.913Z,115.1,,simulation_historical
8619,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2025-09-21,2025-09-21T19:09:30.913Z,2025-09-21T20:30:39.913Z,81.2,,simulation_historical
8620,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2026-01-21,2026-01-21T07:08:30.913Z,2026-01-21T07:43:01.913Z,34.5,,simulation_historical
8621,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2026-01-23,2026-01-23T20:16:30.913Z,2026-01-23T22:52:15.913Z,155.8,,simulation_historical
8622,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2025-11-18,2025-11-18T02:40:30.913Z,2025-11-18T03:47:17.913Z,66.8,,simulation_historical
8623,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2026-09-04,2026-09-04T22:16:30.913Z,2026-09-05T01:09:08.913Z,172.6,,simulation_historical
8624,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2025-10-19,2025-10-19T13:47:30.913Z,2025-10-19T15:42:25.913Z,114.9,,simulation_historical
8625,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2026-01-14,2026-01-14T17:35:30.913Z,2026-01-14T18:12:54.913Z,37.4,,simulation_historical
8626,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2025-10-02,2025-10-02T04:40:30.913Z,2025-10-02T06:15:53.913Z,95.4,,simulation_historical
8627,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2025-11-29,2025-11-29T06:47:30.913Z,2025-11-29T07:15:01.913Z,27.5,,simulation_historical
8628,73367,Simon,Verdier,Marketing,CDI,Boxe,Boxe,2025-11-14,2025-11-14T00:17:30.913Z,2025-11-14T01:13:54.913Z,56.4,,simulation_historical
8629,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-05-28,2026-05-28T18:16:30.913Z,2026-05-28T20:01:06.913Z,104.6,9.82,simulation_historical
8630,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-09-24,2025-09-24T18:25:30.913Z,2025-09-24T20:15:45.913Z,110.3,4.81,simulation_historical
8631,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-11-28,2025-11-28T23:18:30.913Z,2025-11-29T00:17:53.913Z,59.4,13.56,simulation_historical
8632,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-12-13,2025-12-13T18:07:30.913Z,2025-12-13T19:53:22.913Z,105.9,1.11,simulation_historical
8633,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-11-08,2025-11-08T13:59:30.913Z,2025-11-08T15:57:21.913Z,117.9,10.62,simulation_historical
8634,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-07-17,2026-07-17T13:05:30.913Z,2026-07-17T13:42:52.913Z,37.4,9.68,simulation_historical
8635,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-02-16,2026-02-16T16:34:30.913Z,2026-02-16T17:47:38.913Z,73.1,5.08,simulation_historical
8636,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-11-13,2025-11-13T09:51:30.913Z,2025-11-13T11:00:59.913Z,69.5,1.48,simulation_historical
8637,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-10-18,2025-10-18T23:58:30.913Z,2025-10-19T00:51:07.913Z,52.6,6.44,simulation_historical
8638,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-08-02,2026-08-02T12:19:30.913Z,2026-08-02T15:16:14.913Z,176.7,12.48,simulation_historical
8639,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-10-01,2025-10-01T02:53:30.913Z,2025-10-01T05:04:47.913Z,131.3,7.25,simulation_historical
8640,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-09-25,2025-09-25T00:36:30.913Z,2025-09-25T02:30:14.913Z,113.7,4.0,simulation_historical
8641,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-07-29,2026-07-29T06:22:30.913Z,2026-07-29T07:30:56.913Z,68.4,12.59,simulation_historical
8642,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-02-08,2026-02-08T07:13:30.913Z,2026-02-08T07:58:16.913Z,44.8,4.02,simulation_historical
8643,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-05-06,2026-05-06T03:32:30.913Z,2026-05-06T04:54:23.913Z,81.9,6.75,simulation_historical
8644,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-10-19,2025-10-19T19:39:30.913Z,2025-10-19T21:32:15.913Z,112.8,8.4,simulation_historical
8645,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-07-29,2026-07-29T23:28:30.913Z,2026-07-29T23:54:04.913Z,25.6,10.93,simulation_historical
8646,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-08-15,2026-08-15T22:41:30.913Z,2026-08-16T00:43:23.913Z,121.9,2.56,simulation_historical
8647,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-06-22,2026-06-22T15:11:30.913Z,2026-06-22T15:34:56.913Z,23.4,1.08,simulation_historical
8648,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-04-02,2026-04-02T03:25:30.913Z,2026-04-02T03:53:03.913Z,27.6,14.11,simulation_historical
8649,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-11-29,2025-11-29T21:21:30.913Z,2025-11-29T22:00:26.913Z,38.9,3.82,simulation_historical
8650,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-06-11,2026-06-11T19:05:30.913Z,2026-06-11T21:41:32.913Z,156.0,3.98,simulation_historical
8651,74171,Bertrand,Grondin,Finance,CDI,Marche,,2025-12-16,2025-12-16T09:22:30.913Z,2025-12-16T10:08:58.913Z,46.5,12.19,simulation_historical
8652,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-06-28,2026-06-28T20:21:30.913Z,2026-06-28T23:18:14.913Z,176.7,3.9,simulation_historical
8653,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-02-02,2026-02-02T16:50:30.913Z,2026-02-02T17:58:58.913Z,68.5,9.31,simulation_historical
8654,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-07-02,2026-07-02T01:43:30.913Z,2026-07-02T02:14:05.913Z,30.6,9.81,simulation_historical
8655,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-07-17,2026-07-17T05:45:30.913Z,2026-07-17T07:25:04.913Z,99.6,2.77,simulation_historical
8656,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-03-21,2026-03-21T18:33:30.913Z,2026-03-21T21:15:04.913Z,161.6,3.74,simulation_historical
8657,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-07-27,2026-07-27T00:32:30.913Z,2026-07-27T01:34:53.913Z,62.4,11.05,simulation_historical
8658,74171,Bertrand,Grondin,Finance,CDI,Marche,,2026-03-28,2026-03-28T00:45:30.913Z,2026-03-28T03:35:08.913Z,169.6,14.63,simulation_historical
8659,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-01-30,2026-01-30T12:02:30.913Z,2026-01-30T14:53:54.913Z,171.4,3.15,simulation_historical
8660,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-03-27,2026-03-27T08:21:30.913Z,2026-03-27T09:20:06.913Z,58.6,8.85,simulation_historical
8661,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-01-08,2026-01-08T08:54:30.913Z,2026-01-08T11:04:53.913Z,130.4,2.36,simulation_historical
8662,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-03-17,2026-03-17T13:46:30.913Z,2026-03-17T16:17:41.913Z,151.2,27.57,simulation_historical
8663,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-10-13,2025-10-13T16:56:30.913Z,2025-10-13T17:43:28.913Z,47.0,28.78,simulation_historical
8664,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-12-24,2025-12-24T13:02:30.913Z,2025-12-24T14:50:01.913Z,107.5,18.28,simulation_historical
8665,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-12-01,2025-12-01T21:00:30.913Z,2025-12-01T23:45:45.913Z,165.3,18.09,simulation_historical
8666,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-02-26,2026-02-26T22:03:30.913Z,2026-02-26T23:18:22.913Z,74.9,10.26,simulation_historical
8667,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-04-05,2026-04-05T11:16:30.913Z,2026-04-05T12:30:34.913Z,74.1,10.6,simulation_historical
8668,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-10-31,2025-10-31T02:19:30.913Z,2025-10-31T04:38:19.913Z,138.8,13.36,simulation_historical
8669,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-08-05,2026-08-05T00:43:30.913Z,2026-08-05T03:17:38.913Z,154.1,4.42,simulation_historical
8670,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-04-04,2026-04-04T22:14:30.913Z,2026-04-05T00:20:40.913Z,126.2,11.02,simulation_historical
8671,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-01-05,2026-01-05T05:55:30.913Z,2026-01-05T06:30:33.913Z,35.1,18.29,simulation_historical
8672,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-08-26,2026-08-26T09:39:30.913Z,2026-08-26T11:23:21.913Z,103.9,20.25,simulation_historical
8673,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-11-27,2025-11-27T22:33:30.913Z,2025-11-28T00:19:08.913Z,105.6,25.22,simulation_historical
8674,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-08-22,2026-08-22T22:43:30.913Z,2026-08-22T23:16:23.913Z,32.9,10.93,simulation_historical
8675,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-03-03,2026-03-03T09:22:30.913Z,2026-03-03T12:09:20.913Z,166.8,2.72,simulation_historical
8676,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-10-01,2025-10-01T01:57:30.913Z,2025-10-01T04:36:19.913Z,158.8,18.17,simulation_historical
8677,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-06-16,2026-06-16T23:21:30.913Z,2026-06-16T23:53:42.913Z,32.2,8.03,simulation_historical
8678,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-07-28,2026-07-28T01:33:30.913Z,2026-07-28T02:54:00.913Z,80.5,24.34,simulation_historical
8679,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-04-06,2026-04-06T12:59:30.913Z,2026-04-06T14:15:05.913Z,75.6,17.23,simulation_historical
8680,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-06-02,2026-06-02T21:04:30.913Z,2026-06-02T21:28:45.913Z,24.3,2.48,simulation_historical
8681,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-03-05,2026-03-05T08:47:30.913Z,2026-03-05T09:39:15.913Z,51.8,10.52,simulation_historical
8682,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-09-14,2026-09-14T08:02:30.913Z,2026-09-14T09:52:49.913Z,110.3,6.8,simulation_historical
8683,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-03-01,2026-03-01T08:21:30.913Z,2026-03-01T10:31:15.913Z,129.8,2.47,simulation_historical
8684,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2026-06-29,2026-06-29T11:06:30.913Z,2026-06-29T12:33:43.913Z,87.2,21.37,simulation_historical
8685,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-10-09,2025-10-09T06:48:30.913Z,2025-10-09T09:03:57.913Z,135.5,23.3,simulation_historical
8686,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-11-27,2025-11-27T16:49:30.913Z,2025-11-27T18:34:04.913Z,104.6,7.71,simulation_historical
8687,75791,Caroline,Olivier,Marketing,CDI,Running,Runing,2025-10-16,2025-10-16T15:46:30.913Z,2025-10-16T17:20:56.913Z,94.4,14.41,simulation_historical
8688,76076,André,Moreno,Support,CDI,Football,Football,2026-09-11,2026-09-11T01:52:30.913Z,2026-09-11T04:05:27.913Z,133.0,,simulation_historical
8689,76076,André,Moreno,Support,CDI,Football,Football,2026-03-07,2026-03-07T06:51:30.913Z,2026-03-07T08:03:14.913Z,71.7,,simulation_historical
